ManusLfdNr,default_code,name,list_price,standard_price,categ_id/id,uom_id,uom_po_id,active,sale_ok,purchase_ok,type
56425,56425,"Kleinere und grä§ere Breiten bis 150 mm,",1.0,0.0,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
56426,56426,"Kleinere und grä§ere Längen bis 150 mm,",1.0,0.0,__import__.pc_51c041bfa7d7634c62e2,Units,Units,True,True,True,consu
5791,5791,"Neopoint KanŸlen 0,90 x 70 mm",1.0,0.0,__import__.pc_f6f6e54567f5041e44ec,Units,Units,True,True,True,consu
5792,5792,"Neopoint KanŸlen 0,90 x 0,50,VPE 100Stck",3.5,3.5,__import__.pc_f6f6e54567f5041e44ec,Units,Units,True,True,True,consu
58203,58203,ASKINA Haft Color 6 cm blau,16.81,16.81,__import__.pc_5eae9b94e51b235a4b64,Units,Units,True,True,True,consu
58214,58214,ASKINA Haft Color 8 cm blau,19.18,19.18,__import__.pc_5eae9b94e51b235a4b64,Units,Units,True,True,True,consu
58222,58222,ASKINA Haft Color 6 cm pink,16.81,16.81,__import__.pc_5eae9b94e51b235a4b64,Units,Units,True,True,True,consu
58230,58230,ASKINA Haft Color 8 cm pink,19.18,19.18,__import__.pc_5eae9b94e51b235a4b64,Units,Units,True,True,True,consu
58249,58249,ASKINA Haft Color 6 cm gelb,16.81,16.81,__import__.pc_5eae9b94e51b235a4b64,Units,Units,True,True,True,consu
58257,58257,ASKINA Haft Color 8 cm gelb,19.18,19.18,__import__.pc_5eae9b94e51b235a4b64,Units,Units,True,True,True,consu
59,59,"Medikrepp-Papierrolle, 59 cm breit",3.37,3.37,__import__.pc_c579f79c7b74776f9600,Rolle,Rolle,True,True,True,consu
6022,6022,"BRAUN OMNIFIX 3 ml, Luer-Ansatz, 100 St.",5.4,5.4,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
6023,6023,"Scott €rzterolle 51 x 38 cm, 2-lagig, blau",9.065,9.065,__import__.pc_c579f79c7b74776f9600,Rolle,Rolle,True,True,True,consu
6024,6024,"Scott €rzterolle 59x37 cm, 2-lagig blau",11.52,11.52,__import__.pc_c579f79c7b74776f9600,Units,Units,True,True,True,consu
6025,6025,"Braun Omnifix 40 Solo, 1 ml",12.24,12.24,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
6026,6026,"Braun Injekt F Spritzen  1 ml, 100 Stck.",14.25,14.25,__import__.pc_7158f3936cb387b5b454,Units,Units,True,True,True,consu
6027,6027,"BRAUN Injekt 2 ml, Luer-Ansatz, 100 St.",3.3,3.3,__import__.pc_7158f3936cb387b5b454,Units,Units,True,True,True,consu
6028,6028,"BRAUN OMNIFIX 3 ml, Lock-Ansatz, 100 St.",19.99,19.99,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
60501,60501,KLEENEX Falthandtuch Ultra wei§ 3-lagig,57.0,57.0,__import__.pc_8772ecab9f095b639f70,Units,Units,True,True,True,consu
60505,60505,Fripa HandtŸcher,31.03,31.03,__import__.pc_8772ecab9f095b639f70,Units,Units,True,True,True,consu
60506,60506,Fripa Handtuchspender,1.0,0.0,__import__.pc_8772ecab9f095b639f70,Units,Units,True,True,True,consu
6051,6051,"BRAUN Injekt 5 ml, Luer-Ansatz, 100 St.",4.8,4.8,__import__.pc_7158f3936cb387b5b454,Units,Units,True,True,True,consu
6052,6052,"Braun Injekt 5 ml, Lock-Ansatz, 100 St.",9.9,9.9,__import__.pc_7158f3936cb387b5b454,Units,Units,True,True,True,consu
6057,6057,"BRAUN OMNIFIX 5 ml, Luer-Ansatz, 100 St.",7.42,7.42,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
6058,6058,"BRAUN OMNIFIX 5 ml, Lock-Ansatz, 100 St.",15.0,15.0,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
6103,6103,"BRAUN OMNIFIX 10 ml, Luer-Ansatz,100 St.",11.9,11.9,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
61030,61030,"Asia-med Spezial 0,30 x 10 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
61035,61035,"Asia-med Spezial 0,35 x 50 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
6104,6104,"BRAUN OMNIFIX 10 ml, Luer-Lock, 100 St.",16.13,16.13,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
6108,6108,"BRAUN Injekt 10 ml, Luer-Ansatz, 100 St.",6.7,6.7,__import__.pc_7158f3936cb387b5b454,Units,Units,True,True,True,consu
6122,6122,"VenenpunktionskanŸle nach Strauss 1,2",18.0,18.0,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
6127,6127,Kimberly-Clark Papierrollenhalter,45.65,45.65,__import__.pc_7e8d6edee53b0c9ecf5d,Units,Units,True,True,True,consu
6131,6131,BRAUN Softasept N 1000 ml,7.0,7.0,__import__.pc_f7bda867b9b15f1dc289,Units,Units,True,True,True,consu
61520,61520,"Asia-med Spezial 0,20 x 15 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
6157,6157,"VenenpunktionskanŸle nach Strauss 1,5",18.0,18.0,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
6158,6158,"BRAUN DentalkanŸlen 17/23 (0,50x25 mm)",5.75,5.75,__import__.pc_4fbf65e45d9b65bcaf61,Units,Units,True,True,True,consu
61615,61615,"Asia-med S-Needle 0,16 x 15 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
6166,6166,"BRAUN DentalkanŸlen 17/42 (0,50x40 mm)",4.9,4.9,__import__.pc_4fbf65e45d9b65bcaf61,Units,Units,True,True,True,consu
6171,6171,"BRAUN KanŸlen Luer Gr. 30 (0,30x12 mm)",3.99,3.99,__import__.pc_5da131a91b44f5ca9e99,Units,Units,True,True,True,consu
6174,6174,"BRAUN DentalkanŸlen 30/23 (0,40x25 mm)",5.2,5.2,__import__.pc_4fbf65e45d9b65bcaf61,Units,Units,True,True,True,consu
6181,6181,"VenenpunktionskanŸle nach Strauss 1,8",18.0,18.0,__import__.pc_d05d29a9427e5dc70996,Units,Units,True,True,True,consu
6182,6182,"BRAUN DentalkanŸlen 30/42 (0,40x40 mm)",5.4,5.4,__import__.pc_4fbf65e45d9b65bcaf61,Units,Units,True,True,True,consu
620,620,Sterilisierbare Glasspritze 20 ml*,17.6,17.6,__import__.pc_01b100077ece6999274a,Units,Units,True,True,True,consu
6200,6200,"BRAUN OMNIFIX 20 ml, Luer-Ansatz,",14.4,14.4,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
62015,62015,"Asia-med S-Needle 0,20 x 15 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
62025,62025,"Asia-med Spezial 0,25 x 20 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
62030,62030,"Asia-med S-Needle 0,30 x 30 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
6204,6204,BRAUN Softasept N 250 ml,3.7,3.7,__import__.pc_f7bda867b9b15f1dc289,Units,Units,True,True,True,consu
6205,6205,"BRAUN Injekt 20 ml, Luer-Ansatz, 100 St.",9.25,9.25,__import__.pc_7158f3936cb387b5b454,Units,Units,True,True,True,consu
624516,624516,"Moorpackungen 28x38 cm, VPE 40 StŸck",15.0,15.0,__import__.pc_4d9e99abaaa4e13df22f,Units,Units,True,True,True,consu
624517,624517,"Maxi-Moorpackungen, 58x38cm,  VPE 30 StŸck",21.0,21.0,__import__.pc_4d9e99abaaa4e13df22f,Units,Units,True,True,True,consu
624518,624518,"Wärmeträger Grä§e I, 28 x 38 cm",7.9,7.9,__import__.pc_4d9e99abaaa4e13df22f,Units,Units,True,True,True,consu
624519,624519,"Wärmeträger Grä§e II, 38 x 56 cm",18.5,18.5,__import__.pc_4d9e99abaaa4e13df22f,Units,Units,True,True,True,consu
62520,62520,"Asia-med Spezial 0,20 x 25 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
62540,62540,"Asia-med S-Needle 0,25 x 40 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
6298,6298,BRAUN Softasept N 5 Ltr.,42.5,42.5,__import__.pc_f7bda867b9b15f1dc289,Units,Units,True,True,True,consu
63,63,"SCOTT HandtŸcher AIRFLEX weiss, 1-lagig",52.89,52.89,__import__.pc_8772ecab9f095b639f70,Units,Units,True,True,True,consu
63030,63030,"Asia-med Spezial 0,30 x 30 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
6305,6305,"BRAUN OMNIFIX 30 ml, Luer-Ansatz,",69.91,69.91,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
63050,63050,"Asia-med S-Needle 0,30 x 50 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
6331,6331,Kimberly-Clark-Waschlotion 1 Ltr.,12.63,12.63,__import__.pc_ad0dfda272d2e27c11f6,Units,Units,True,True,True,consu
6332,6332,"KLEENEX Händedesinfektionsgel, 1 Ltr.",8.09,8.09,__import__.pc_bd93809bb7868071db9b,Units,Units,True,True,True,consu
634,634,Spritzenablagetablett,8.6,8.6,__import__.pc_1a524c06cc7f8c92c294,Units,Units,True,True,True,consu
635,635,Spritzenablagetablett,8.56,8.56,__import__.pc_1a524c06cc7f8c92c294,Units,Units,True,True,True,consu
63932,63932,Irrigator-Set mit Kunststoffgefä§ 1 Ltr.,3.9,3.9,__import__.pc_24aebf7ddecaee411e54,Units,Units,True,True,True,consu
64025,64025,"Asia-med Spezial 0,25 x 40 mm",8.5,8.5,__import__.pc_6285da0d6fab0ac2f814,Units,Units,True,True,True,consu
6420,6420,Intrafix Air P,0.65,0.65,__import__.pc_304dbe831158612dbdf7,Units,Units,True,True,True,consu
6421,6421,"Intrafix SafeSet Standard, 230 cm",1.64,1.64,__import__.pc_304dbe831158612dbdf7,Units,Units,True,True,True,consu
6422,6422,Intrafix SafeSet mit Y-Ventil,2.48,2.48,__import__.pc_304dbe831158612dbdf7,Units,Units,True,True,True,consu
6444,6444,Infusionsgerät P mit,0.71,0.71,__import__.pc_304dbe831158612dbdf7,Units,Units,True,True,True,consu
6445,6445,"KC-Toilettensitzauflagen, 1-lagig,",12.45,12.45,__import__.pc_8772ecab9f095b639f70,Units,Units,True,True,True,consu
6446,6446,WC-Papiersitz-Spender Kimberly-Clark,48.81,48.81,__import__.pc_8772ecab9f095b639f70,Units,Units,True,True,True,consu
6450,6450,"Scott €rzterolle 50 x 37 cm, 3-lagig, wei§",21.28,21.28,__import__.pc_c579f79c7b74776f9600,Rolle,Rolle,True,True,True,consu
6455,6455,"€rzterolle 50 x 38 cm, 3-lagig, wei§",3.92,3.92,__import__.pc_c579f79c7b74776f9600,Rolle,Rolle,True,True,True,consu
6459,6459,"Scott €rzterolle, 59x37 cm, 2-lagig, wei§",9.01,9.01,__import__.pc_c579f79c7b74776f9600,Units,Units,True,True,True,consu
6461,6461,"Otoskop-Trichter 2,5 mm fŸr Riester,",5.1,5.1,__import__.pc_5c338e77246a51f177d2,Units,Units,True,True,True,consu
6462,6462,"Otoskop-Trichter 4,0 mm fŸr Riester,",4.47,4.47,__import__.pc_6417a190b3752a07959e,Units,Units,True,True,True,consu
6463,6463,Ersatzbirne f.Ri-mini Otoskop,9.83,9.83,__import__.pc_6417a190b3752a07959e,Units,Units,True,True,True,consu
65020,65020,"Unigloves Pearl,nitril, mittel,100Stck.",4.11,4.11,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
65030,65030,"Unigloves Pearl nitril, mittel, 100Stck.",4.11,4.11,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
65035,65035,"Unigloves Pearl nitril, XL 9-10,",4.11,4.11,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
65036,65036,"Unigloves Pearl nitril, S 6-7,",4.11,4.11,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
65037,65037,"Unigloves Pearl nitril, S 6-7,",11.9,11.9,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
65040,65040,"Unigloves Pearl nitril, mittel, 100Stck.",4.11,4.11,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
65045,65045,"Unigloves Pearl nitril,large 8-9,",4.11,4.11,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
6505,6505,"BRAUN OMNIFIX 50 ml, Luer-Ansatz, 1 St.",1.19,1.19,__import__.pc_53af081abe8a59d61bfa,Units,Units,True,True,True,consu
6526,6526,"Vasco powdered S, 100 Stck.",5.9,5.9,__import__.pc_39f6c67a3c309b1839ef,Units,Units,True,True,True,consu
65265,65265,"Vasco sensitive S, 100 Stck",3.85,3.85,__import__.pc_39f6c67a3c309b1839ef,Units,Units,True,True,True,consu
65267,65267,"Vasco Nitril light S, 100 Stck",5.2,5.2,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
6542,6542,"Vasco powdered M, 100 Stck.",5.9,5.9,__import__.pc_39f6c67a3c309b1839ef,Units,Units,True,True,True,consu
65425,65425,"Vasco sensitive M, 100 Stck.",4.5,4.5,__import__.pc_39f6c67a3c309b1839ef,Units,Units,True,True,True,consu
65427,65427,"Vasco Nitril light M, 100 Stck.",5.2,5.2,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
6547,6547,"Softa Swabs, 100 St.",2.77,2.77,__import__.pc_f608a5d9c981f1781a88,Units,Units,True,True,True,consu
6551,6551,"Vasco Basic S, Latex, 100 Stck",7.27,7.27,__import__.pc_39f6c67a3c309b1839ef,Units,Units,True,True,True,consu
6552,6552,"Vasco Basic M, Latex, 100 Stck.",4.29,4.29,__import__.pc_39f6c67a3c309b1839ef,Units,Units,True,True,True,consu
6553,6553,"Vasco Basic L, Latex, 100Stck.",4.29,4.29,__import__.pc_39f6c67a3c309b1839ef,Units,Units,True,True,True,consu
6569,6569,"Vasco powdered L, 100 Stck.",5.9,5.9,__import__.pc_39f6c67a3c309b1839ef,Units,Units,True,True,True,consu
65695,65695,"Vasco sensitive L, 100 Stck.",3.85,3.85,__import__.pc_39f6c67a3c309b1839ef,Units,Units,True,True,True,consu
65697,65697,"Vasco Nitril light L, 100 Stck.",5.2,5.2,__import__.pc_1670af35ce6c90d13fd2,Units,Units,True,True,True,consu
662,662,"Infusionskissen 30 cm, Kunststoffbezug",7.8,7.8,__import__.pc_304dbe831158612dbdf7,Units,Units,True,True,True,consu
663,663,"Injektionskissen 30x15 cm, 7,5/4 cm hoch",22.44,22.44,__import__.pc_304dbe831158612dbdf7,Units,Units,True,True,True,consu
6683254-1,6683254-1,"succursus Notfallkoffer, Vollausstattung",1.0,0.0,__import__.pc_75a855c3be55d704907b,Units,Units,True,True,True,consu
6683255,6683255,"methatec Notfallkoffer, Standard",643.0,643.0,__import__.pc_75a855c3be55d704907b,Units,Units,True,True,True,consu
6683256,6683256,"methatec Notfallkoffer, Vollausstattung",653.64,653.64,__import__.pc_75a855c3be55d704907b,Units,Units,True,True,True,consu
6683262,6683262,methatec Notfalltasche fŸr Heilpraktiker,166.57,166.57,__import__.pc_75a855c3be55d704907b,Units,Units,True,True,True,consu
66901,66901,Ersatzband fŸr Variofix-Stauer,9.9,9.9,__import__.pc_2977a8d60aabd532bca1,Units,Units,True,True,True,consu
66967,66967,Ersatzband fŸr KaWe-Venenstauer,2.76,2.76,__import__.pc_2977a8d60aabd532bca1,Units,Units,True,True,True,consu
67001,67001,Ersatzbatterie fŸr Fieberthermometer,1.0,0.0,__import__.pc_72de899621a7da187a8d,Units,Units,True,True,True,consu
6701,6701,100 HygienehŸllen fŸr digitales,1.53,1.53,__import__.pc_59a0c2c72275750d4db9,Units,Units,True,True,True,consu
6702,6702,Fieberthermometer Braun ThermoScan,43.5,43.5,__import__.pc_f59c0b02b44ccc936317,Units,Units,True,True,True,consu
6703,6703,200 Messmembranen fŸr Braun Thermoscan,9.95,9.95,__import__.pc_59a0c2c72275750d4db9,Units,Units,True,True,True,consu
6704,6704,Beurer FT 15/1,7.61,7.61,__import__.pc_f59c0b02b44ccc936317,Units,Units,True,True,True,consu
6707,6707,FT85 Kontaktloses Thermometer,30.76,30.76,__import__.pc_f59c0b02b44ccc936317,Units,Units,True,True,True,consu
6708,6708,Multifunktions-Thermometer FT 70,35.7075,35.7075,__import__.pc_f59c0b02b44ccc936317,Units,Units,True,True,True,consu
6709,6709,Kontaktloses Infrarot Thermometer,50.0,50.0,__import__.pc_f59c0b02b44ccc936317,Units,Units,True,True,True,consu
6710,6710,Handtuch-Sammelkorb,27.41,27.41,__import__.pc_8772ecab9f095b639f70,Units,Units,True,True,True,consu
68030,68030,Lebenswecker fŸr Einmalnadelkäpfe,74.0,74.0,__import__.pc_cadcd648b2c88a4e614f,Units,Units,True,True,True,consu
68032,68032,Baunscheidt Ersatznadelkopf,18.38,18.38,__import__.pc_cadcd648b2c88a4e614f,Units,Units,True,True,True,consu
680341,680341,Gummiring f. Baunscheid-Einstellgarnitur,1.3,1.3,__import__.pc_cadcd648b2c88a4e614f,Units,Units,True,True,True,consu
68039,68039,"Baunscheidt-Einmalnadelkopf, steril",1.85,1.85,__import__.pc_cadcd648b2c88a4e614f,Units,Units,True,True,True,consu
680391,680391,EinwegwechselhŸlse (steril),139.0,139.0,__import__.pc_cadcd648b2c88a4e614f,Units,Units,True,True,True,consu
68140,68140,Yin- und Yang Energieringe,6.5,6.5,__import__.pc_5388a728eae7937f450c,Units,Units,True,True,True,consu
68148,68148,Dermaroller zur Hautstimulierung,4.6,4.6,__import__.pc_488459cdc8a83730ad6d,Units,Units,True,True,True,consu
68217.1,68217.1,"methatec Massageglas nach Celik 2.0, 6cm",3.85,3.85,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
682171,682171,"Ersatzmassageglas nach Celik, 6 cm",3.85,3.85,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68262,68262,"Schräpfglas aus Acryl mit Ball, 3,5 cm",8.9,8.9,__import__.pc_04a69e47a0dacb9d1b18,Units,Units,True,True,True,consu
682622,682622,"Ersatzball rot fŸr Schräpfgläser, normal",1.98,1.98,__import__.pc_644f9c3ac0e8fbf6e8c2,Units,Units,True,True,True,consu
68263,68263,"Schräpfglas aus Acryl mit Ball, 4,7 cm",10.5,10.5,__import__.pc_04a69e47a0dacb9d1b18,Units,Units,True,True,True,consu
68264,68264,"Schräpfglas aus Acryl mit Ball, 5,5 cm",7.5,7.5,__import__.pc_04a69e47a0dacb9d1b18,Units,Units,True,True,True,consu
68271,68271,"Schräpfglas ohne Ball 2.0, 30 mm",2.07,2.07,__import__.pc_4eaa78ddf73af145baf5,Units,Units,True,True,True,consu
68272,68272,"Schräpfglas ohne Ball 2.0, 39 mm",2.11,2.11,__import__.pc_4eaa78ddf73af145baf5,Units,Units,True,True,True,consu
68273,68273,"Schräpfglas ohne Ball 2.0, 47 mm",2.2,2.2,__import__.pc_4eaa78ddf73af145baf5,Units,Units,True,True,True,consu
68274,68274,"Schräpfglas ohne Ball 2.0, 56 mm",2.61,2.61,__import__.pc_4eaa78ddf73af145baf5,Units,Units,True,True,True,consu
68275,68275,"Schräpfglas ohne Ball 2.0, 64 mm",3.2,3.2,__import__.pc_4eaa78ddf73af145baf5,Units,Units,True,True,True,consu
68276,68276,"Schräpfglas mit Ball 2.0, 30 mm",2.13,2.13,__import__.pc_ac5a4092c18bb35b5bf8,Units,Units,True,True,True,consu
68277,68277,"Schräpfglas mit Ball 2.0, 40 mm",2.33,2.33,__import__.pc_ac5a4092c18bb35b5bf8,Units,Units,True,True,True,consu
68278,68278,"Schräpfglas mit Ball 2.0, 50 mm",2.69,2.69,__import__.pc_ac5a4092c18bb35b5bf8,Units,Units,True,True,True,consu
68279,68279,"Schräpfglas mit Ball 2.0, 60 mm",3.86,3.86,__import__.pc_ac5a4092c18bb35b5bf8,Units,Units,True,True,True,consu
68280,68280,"Schräpfglas mit Ball 2.0, 65 mm",4.27,4.27,__import__.pc_ac5a4092c18bb35b5bf8,Units,Units,True,True,True,consu
68285,68285,"Schräpfglas 5,5cm,kugelfärmig dŸnnwandig",1.0,0.0,__import__.pc_f3eed5d5679941d39fd9,Units,Units,True,True,True,consu
68287,68287,mediwe Schräpfglas-Set fŸr Unterricht,37.02,37.02,__import__.pc_c38f44212ff7112f3820,Units,Units,True,True,True,consu
68288,68288,mediwe Schräpfglas-Set,49.38,49.38,__import__.pc_c38f44212ff7112f3820,Units,Units,True,True,True,consu
68289,68289,mediwe Schräpfglas-Set fŸr Unterricht,36.16,36.16,__import__.pc_c38f44212ff7112f3820,Units,Units,True,True,True,consu
68290.1,68290.1,methatec Celik-Sonderpreis-Set 2.0,34.0,34.0,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68291,68291,"methatec Schräpfglas nach Celik 2.0, 3 cm",4.67,4.67,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68291.1,68291.1,"methatec Schräpfglas nach Celik 2.0, 3cm",2.07,2.07,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68292,68292,"methatec Schräpfglas nach Celik 2.0, 4 cm",4.8,4.8,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68292.1,68292.1,"methatec Schräpfglas nach Celik 2.0, 4cm",2.26,2.26,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68293,68293,"methatec Schräpfglas nach Celik 2.0, 5 cm",5.38,5.38,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68293.1,68293.1,"methatec Schräpfglas nach Celik 2.0, 5cm",3.1,3.1,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68294,68294,"methatec Schräpfglas nach Celik 2.0, 6 cm",5.75,5.75,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68294.1,68294.1,"methatec Schräpfglas nach Celik 2.0, 6cm",3.63,3.63,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68296,68296,Ersatzglas Celik 3 cm,2.07,2.07,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68297,68297,Ersatzglas Celik 4 cm,2.25,2.25,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68298,68298,Ersatzglas Celik 5 cm,3.1,3.1,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68299,68299,Ersatzglas Celik 6 cm,3.63,3.63,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68302.1,68302.1,Bedienanleitung Celik-Schräpfgläser,89.5,89.5,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68307,68307,Faltschachtel incl.Einsatz,0.38,0.38,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68307.1,68307.1,Faltschachtel mit Einsatz,478.0,478.0,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68595,68595,methatec Spezialball 2.0 fŸr,2.32,2.32,__import__.pc_e7886c921576b47cdcd1,Units,Units,True,True,True,consu
68605,68605,Vaculift ca. 10 mm,14.3,14.3,__import__.pc_5ac3bf06d95597d92d76,Units,Units,True,True,True,consu
68606,68606,Vaculift ca. 20 mm,14.3,14.3,__import__.pc_5ac3bf06d95597d92d76,Units,Units,True,True,True,consu
68607,68607,Vaculift ca. 50 mm,14.3,14.3,__import__.pc_5ac3bf06d95597d92d76,Units,Units,True,True,True,consu
68608,68608,Vaculift ca. 33 mm,14.3,14.3,__import__.pc_5ac3bf06d95597d92d76,Units,Units,True,True,True,consu
6891,6891,"DongBang Einweg-Schräpfkopf, Gr.1,",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6891.1,6891.1,"DongBang Einweg-Schräpfkopf, Gr.1/50 mm, 5 Stck.",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6892,6892,"DongBang Einweg-Schräpfkopf, Gr.2,",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6892.1,6892.1,"DongBang Einweg-Schräpfkopf, Gr.2/45 mm, 5 Stck.",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6893,6893,"DongBang Einweg-Schräpfkopf, Gr.3,",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6893.1,6893.1,"DongBang Einweg-Schräpfkopf, Gr.3/37 mm, 5 Stck.",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
689321,689321,"Ersatzglas mundgeblasen, 35 mm",1.0,0.0,__import__.pc_644f9c3ac0e8fbf6e8c2,Units,Units,True,True,True,consu
689341,689341,"Ersatzglas mundgeblasen, 55 mm",1.0,0.0,__import__.pc_644f9c3ac0e8fbf6e8c2,Units,Units,True,True,True,consu
689351,689351,"Ersatzglas mundgeblasen, 65 mm",1.0,0.0,__import__.pc_644f9c3ac0e8fbf6e8c2,Units,Units,True,True,True,consu
6894,6894,"DongBang Einweg-Schräpfkopf, Gr.4,",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6894.1,6894.1,"DongBang Einweg-Schräpfkopf, Gr.4/27 mm, 5 Stck.",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6895,6895,"DongBang Einweg-Schräpfkopf, Gr.5,",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6895.1,6895.1,"DongBang Einweg-Schräpfkopf, Gr.5/ 23 mm, 5 Stck.",1.58,1.58,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6896,6896,Handpumpe fŸr DongBang Einmalschräpfkopf,6.95,6.95,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6897,6897,Verbindungsschlauch fŸr DongBang,2.95,2.95,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6898,6898,"Einweg-Schräpfglas mit Ventil, Gr. M/4,8 cm, 5 St.",1.75,1.75,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6899,6899,"Einweg-Schräpfglas mit Ventil, Gr. L/5,5 cm, 5 St.",1.75,1.75,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6900,6900,"Einweg-Schräpfglas mit Ventil, Gr. XL/6,2 cm,5 St.",1.75,1.75,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6901,6901,Handpumpe fŸr Schräpfgläser mit Ventil,5.9,5.9,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6902,6902,Karte Gefä§system,16.72,16.72,__import__.pc_e98447c56d053fdb0f63,Units,Units,True,True,True,consu
69021,69021,Mini-Poster Gefä§system,4.95,4.95,__import__.pc_2ace6b5dbd065c8cc0a3,Units,Units,True,True,True,consu
6903,6903,Verlängerung fŸr Schräpfgläser mit Ventil,2.95,2.95,__import__.pc_e2ab4e8baa572963e585,Units,Units,True,True,True,consu
6904,6904,Einweg-Schräpfkopfset mit Ventil und Pumpe,28.5,28.5,__import__.pc_c38f44212ff7112f3820,Units,Units,True,True,True,consu
